duration,src_bytes,dst_bytes,packet_count,service_count,hour,protocol,service,congestion
5.4872834887926745,5322,3794,78,4,9,TCP,http,1
25.974766574875567,1059,65,30,5,3,UDP,http,0
1.846513496958735,1233,1627,25,2,23,TCP,ssh,0
8.520268741434275,1052,530,13,6,22,ICMP,http,0
5.993328484652553,5330,3395,40,4,18,TCP,http,0
2.5848410519496365,92,1502,24,2,20,TCP,ssh,0
35.17069976174844,4403,3261,58,3,8,TCP,http,1
5.489666943263311,7054,2817,51,3,8,TCP,http,1
5.272770591501518,5409,3728,58,4,8,TCP,http,1
9.70721831185267,203,879,22,5,14,TCP,http,0
4.068059950197478,834,463,15,4,11,UDP,http,0
3.885534562488057,250,1213,17,3,6,TCP,http,0
0.07846456321228477,988,0,27,3,10,TCP,http,0
2.2108719443920375,0,842,19,5,13,TCP,smtp,0
5.964415167016017,1127,527,26,0,11,TCP,other,0
1.8203979647725035,46,430,23,0,22,TCP,dns,0
3.335451263400472,1211,676,28,1,15,TCP,http,0
3.9228257636111903,0,525,30,3,0,TCP,http,0
1.2479124247479245,1128,359,21,2,21,TCP,smtp,0
1.7080587823111153,1053,392,18,4,22,TCP,http,0
0.2681581677538279,1194,546,18,1,23,TCP,smtp,0
21.941049534844957,4907,3042,59,1,18,UDP,http,1
3.4499835515206363,965,656,23,5,3,UDP,ssh,0
1.7300369357609906,1055,957,22,5,3,TCP,smtp,0
1.0229623712284843,1335,499,25,2,5,ICMP,smtp,0
2.15895899311754,39,220,34,3,11,UDP,other,0
0.46721728199096246,1697,0,18,2,22,TCP,ftp,0
4.960974508583466,671,1043,22,8,22,ICMP,http,0
26.14101808608622,546,595,21,4,2,TCP,http,0
0.04024106565721894,6289,3035,69,5,18,TCP,ftp,1
2.1610489286941825,4983,2395,61,1,8,TCP,http,1
8.092404358176776,1156,552,30,2,11,TCP,ssh,0
2.768081161747312,5934,2680,50,6,9,TCP,ftp,0
4.83296563345634,176,176,16,1,14,TCP,other,0
2.591969146789061,1050,664,21,3,3,TCP,dns,0
5.486964200985617,0,917,15,0,22,UDP,http,0
7.04917062521164,1593,354,12,3,0,TCP,http,0
0.660233071808434,6585,2915,55,4,19,TCP,http,1
9.752606254927105,1968,565,22,4,10,TCP,dns,0
3.995098143155652,5188,3955,48,2,17,TCP,http,0
2.1335537153172055,1505,716,24,1,13,UDP,http,0
18.61731317575235,5233,3232,51,3,18,UDP,http,1
0.3876970500262686,1060,1376,16,6,0,UDP,smtp,0
1.2491339111092101,0,0,16,1,0,ICMP,other,0
14.819503543295328,1180,1312,11,9,0,TCP,smtp,0
2.7002785602880337,587,0,15,3,11,TCP,http,0
4.107074070036208,1940,759,20,4,5,UDP,http,0
9.85560718586085,116,786,12,2,0,ICMP,smtp,0
5.205529992419257,1122,340,16,1,21,UDP,ftp,0
2.082560910232764,673,594,19,3,3,TCP,http,0
9.872020588927034,222,437,24,0,0,ICMP,http,0
0.46230140397657715,1291,326,21,4,22,TCP,other,0
3.2176582946631687,1485,113,23,5,2,TCP,http,0
3.5511951552582466,1784,1381,18,2,2,TCP,other,0
4.677366677995916,1930,531,21,3,23,TCP,ftp,0
7.645787070365465,440,222,13,2,20,TCP,other,0
3.7786763456368213,1056,26,22,2,2,TCP,http,0
0.05535482822355763,3752,3058,55,1,17,TCP,http,1
6.52729954915399,4122,2030,58,2,8,UDP,http,1
1.3980867128916934,294,79,25,6,12,UDP,other,0
1.4290590617304464,926,986,22,4,11,TCP,ftp,0
2.8016646531588068,486,0,21,2,16,TCP,other,0
1.0482493041062408,2641,1455,13,3,23,TCP,http,0
16.060879124709466,0,434,20,3,11,UDP,http,0
0.1381331161761421,2082,0,13,2,6,TCP,http,0
4.785634979631481,5546,2859,64,3,18,UDP,http,1
3.981596156325402,853,849,23,3,22,TCP,http,0
0.488803822161897,2143,713,21,4,6,TCP,other,0
3.7973009234595945,5756,3433,49,5,19,TCP,http,0
1.8835076218870814,0,1478,18,3,22,UDP,other,0
1.5136921629245603,1140,409,26,5,4,UDP,http,0
3.00906840206166,1571,360,28,2,12,UDP,dns,0
0.3105425284789588,535,830,16,1,23,ICMP,http,0
5.189461485320079,1260,148,18,6,4,TCP,other,0
2.8704167669831353,2012,0,20,4,21,TCP,http,0
1.0531298965627884,2288,595,14,4,2,TCP,ssh,0
7.582024614629069,4664,2968,70,4,19,TCP,other,1
1.5527238134246568,1339,1429,20,2,23,UDP,http,0
6.414531920482223,1577,1192,32,2,0,TCP,http,0
1.6448987561449595,1550,1226,25,2,2,TCP,http,0
50.66653373579686,3594,2374,50,4,18,UDP,other,0
3.589939447474025,622,284,21,3,0,ICMP,other,0
9.765227326091875,5422,2529,65,5,19,TCP,http,1
11.173198506829099,4614,2293,52,2,9,TCP,dns,1
2.420891652896222,2008,599,23,4,21,ICMP,http,0
1.347233341080555,138,1425,24,2,12,TCP,http,0
0.7086941174070395,2481,78,23,3,14,TCP,ssh,0
3.9889163585160663,1278,1421,16,1,5,TCP,http,0
2.8725241197362266,1061,489,25,4,20,TCP,ftp,0
17.843578486356567,1669,823,22,2,16,ICMP,http,0
5.400360411166511,5186,2719,48,1,9,TCP,ssh,0
9.743167314752421,954,103,20,1,16,TCP,dns,0
2.189687349660954,6459,2491,63,2,9,TCP,http,1
6.831970748952336,5409,3068,59,6,9,TCP,dns,1
8.63700834666285,4428,2796,68,3,7,TCP,ftp,1
5.239490160098426,1012,500,17,2,0,TCP,ftp,0
4.265400202459401,4260,3114,62,5,18,UDP,dns,1
4.498611151713961,0,762,18,7,22,TCP,http,0
3.177314271041474,5638,3711,64,4,9,TCP,ftp,1
3.5047209804668533,2419,873,24,3,20,TCP,http,0
3.601284134355206,825,801,23,0,11,UDP,ftp,0
2.313896428640982,76,675,13,1,5,TCP,http,0
16.583946317099308,4847,2600,54,2,18,TCP,http,1
1.2957792514283348,553,1048,16,2,11,TCP,http,0
5.663801122230416,404,718,25,6,5,UDP,http,0
0.9488538594444822,2874,1180,14,2,4,TCP,http,0
1.5857634287386317,2146,1238,25,0,16,ICMP,smtp,0
5.070272766248903,5302,3599,56,0,17,TCP,ssh,1
9.840207898823206,725,0,23,3,4,ICMP,other,0
5.616104245496728,133,805,15,3,23,UDP,other,0
5.447244575642608,2192,1232,24,5,13,UDP,http,0
0.07689081062424735,629,441,27,5,20,TCP,ftp,0
1.4313206833649432,583,763,31,5,16,TCP,dns,0
1.7222503900368529,2205,0,10,5,11,TCP,http,0
2.2277148021676343,868,851,25,4,15,TCP,http,0
0.9540649182486053,133,1030,21,6,1,UDP,other,0
21.939851700995213,4158,2900,60,2,9,TCP,ssh,1
0.7252228196593576,4730,4109,53,3,8,ICMP,http,1
31.25149205276639,4520,2751,72,2,8,TCP,ftp,1
0.41774094634805775,1381,1518,19,1,13,TCP,smtp,0
10.222254708665726,261,1505,24,2,2,UDP,http,0
6.750208031651603,6469,3390,51,8,18,ICMP,ssh,1
6.803290597485081,2187,120,18,2,5,UDP,ftp,0
6.0518510974669395,202,0,24,1,13,TCP,smtp,0
0.8753209049357159,0,851,29,0,16,TCP,http,0
4.594540695470531,6227,2963,60,3,18,TCP,ssh,1
7.340669041770109,5459,3435,66,1,18,TCP,ftp,1
11.420195010230767,4760,2749,54,4,19,ICMP,http,1
9.281849889156774,4616,3466,59,3,17,TCP,http,1
3.7752693966997715,0,525,14,0,3,UDP,ftp,0
1.6925022454224463,958,392,17,2,14,TCP,ftp,0
0.3899647797744667,1124,1479,30,1,2,TCP,http,0
7.596948374569964,1111,710,20,1,14,TCP,smtp,0
3.4146114929558116,237,1628,15,0,13,TCP,ssh,0
1.0891259688557549,878,417,11,1,0,TCP,other,0
3.9501063232515112,935,1125,15,1,12,UDP,http,0
3.0354435026611593,1836,1404,20,3,10,TCP,http,0
1.598277872203565,1244,60,14,2,21,ICMP,http,0
0.11627617044025747,1602,708,19,5,11,TCP,dns,0
5.774638850946457,578,0,27,2,4,TCP,ssh,0
15.29908828772014,1453,657,17,0,1,ICMP,smtp,0
2.30061380537541,6030,2212,61,3,19,TCP,dns,1
8.464073762865135,4825,3068,57,5,19,ICMP,http,1
0.10123017540320588,2524,893,24,3,21,UDP,smtp,0
5.08012997130872,0,729,21,2,13,TCP,smtp,0
10.764346533035914,101,881,18,3,5,UDP,smtp,0
3.4431898145025315,620,170,21,3,20,UDP,http,0
6.983214695203423,863,519,17,2,4,UDP,ssh,0
4.7101860692078334,5501,3246,61,5,19,TCP,dns,1
0.9277026141464407,1344,143,25,1,13,TCP,http,0
1.0690578392776626,613,703,21,3,4,TCP,smtp,0
4.297527265050481,1477,871,18,2,16,TCP,smtp,0
3.993377268009444,5811,3213,50,3,17,TCP,http,0
1.9184174533792948,856,1083,19,4,13,TCP,http,0
4.455960062961856,266,0,12,4,2,TCP,http,0
4.79164825942303,1543,1080,29,6,6,UDP,http,0
1.6982065771879642,3288,3354,73,4,17,TCP,ftp,1
2.4904441772215393,0,76,27,3,23,TCP,other,0
1.4591580611975625,1618,0,13,1,13,TCP,http,0
8.278502584442233,6236,3501,64,4,17,TCP,http,1
1.2359291543658173,1231,725,25,1,10,TCP,http,0
1.4662896912086767,2054,400,17,5,3,UDP,http,0
3.1506568478750783,821,489,19,2,20,UDP,http,0
0.8538474545225239,3015,246,20,2,22,TCP,smtp,0
4.360136581840981,2318,930,24,3,20,TCP,smtp,0
1.6458670743469186,976,0,29,2,2,TCP,http,0
8.970329274926302,4118,3462,70,7,19,ICMP,http,1
5.941656764252651,1533,0,27,2,14,TCP,http,0
12.134627833720485,4717,2196,73,2,8,UDP,http,1
2.8636562579888962,1175,0,23,2,16,TCP,http,0
17.5044068790156,2791,1051,18,3,14,TCP,smtp,0
4.603358701330391,1360,1613,23,2,22,UDP,other,0
1.08292475875842,4785,2871,67,4,9,TCP,http,1
11.158208924502961,1927,1452,20,0,0,UDP,ssh,0
1.3751683947928601,2069,661,14,0,3,UDP,http,0
4.522810085639179,1565,582,15,7,3,UDP,smtp,0
5.295337780474688,4663,3328,51,5,9,TCP,http,1
14.100881479285755,1372,340,22,5,5,TCP,dns,0
0.8309198439668238,5921,3244,54,2,7,TCP,smtp,1
8.569469728540144,1199,0,22,4,3,TCP,smtp,0
0.7809954670199204,754,1136,18,3,23,TCP,other,0
0.2702408922105325,486,220,22,1,3,TCP,http,0
2.90529332506249,1952,959,21,4,5,TCP,smtp,0
0.8647594049463349,3,0,25,2,23,ICMP,ssh,0
1.6946352564855056,536,0,21,3,20,TCP,http,0
3.506068768884296,780,699,14,0,21,TCP,ftp,0
0.7715936257482816,816,207,16,4,4,TCP,http,0
1.2693189923564174,0,306,15,2,6,TCP,dns,0
1.5706923036290874,787,514,12,6,10,TCP,http,0
1.3415666749219959,263,275,19,2,3,TCP,ssh,0
6.452515371136802,443,825,18,3,23,TCP,http,0
4.426876136861609,0,858,20,1,3,TCP,http,0
2.409916303057918,1046,1085,25,1,2,TCP,http,0
8.429696915031176,1865,881,29,4,2,TCP,dns,0
0.21807053323781359,704,319,22,6,13,TCP,ssh,0
4.334829045881329,2041,71,27,4,10,TCP,http,0
0.05428300344662209,1081,1088,20,2,6,UDP,http,0
6.880652624558283,4824,3440,48,1,18,ICMP,other,0
8.50835691834767,1291,426,15,5,15,TCP,http,0
1.385047281637915,5598,3018,49,5,8,UDP,http,0
0.18382463417258177,0,817,21,1,5,TCP,http,0
1.3960902746677601,1438,720,17,1,2,UDP,ssh,0
7.664973941987841,426,645,23,3,10,TCP,dns,0
1.8651623826423034,1416,296,11,4,14,TCP,http,0
10.14503969207894,1500,264,20,5,13,TCP,http,0
4.003584590041554,0,16,18,3,4,UDP,other,0
3.3969047365499656,381,1027,16,3,23,TCP,smtp,0
6.3734479887058475,5302,3251,82,5,7,TCP,dns,1
8.540101318186537,138,180,17,2,5,TCP,http,0
7.950537824330171,1315,862,20,3,15,TCP,other,0
7.071017996584298,5716,3473,57,3,18,ICMP,dns,1
1.8835181447341265,5019,2574,46,2,17,ICMP,ftp,0
1.380185834857936,1278,1265,21,2,21,ICMP,http,0
0.3037150384741876,1931,66,17,4,11,TCP,http,0
6.487790624847647,791,92,16,3,22,TCP,smtp,0
0.2666987409539364,0,1428,24,6,14,TCP,dns,0
3.9867898833215683,1859,555,20,3,4,TCP,http,0
6.688934565828826,1821,841,17,1,23,TCP,ftp,0
4.938215875722854,0,91,15,2,13,TCP,http,0
0.10397054863930819,1559,876,24,4,0,TCP,smtp,0
1.5301077761112507,157,159,21,1,15,TCP,http,0
15.05415027579519,1775,772,19,2,15,TCP,ssh,0
7.349590128636166,771,1527,20,2,3,TCP,http,0
31.012390193916545,4795,2916,59,1,17,TCP,http,1
1.9999900235685402,1251,1011,18,2,13,TCP,dns,0
4.427049439538309,429,333,20,5,20,ICMP,http,0
4.052301261005693,1288,966,19,0,3,TCP,http,0
0.6727898819274767,871,812,16,5,12,TCP,http,0
1.937294861772313,3715,3654,66,0,18,TCP,http,1
3.2310319024195637,0,41,15,4,10,UDP,http,0
5.699930488640127,1355,542,16,4,11,TCP,http,0
10.372408457318844,1666,365,25,2,10,TCP,http,0
0.5023342379884786,0,1646,22,3,0,TCP,http,0
5.640888960664751,0,640,14,4,11,TCP,ssh,0
7.18697616848038,4868,2642,73,3,8,UDP,dns,1
0.5612619833110017,815,451,20,5,2,TCP,http,0
6.501660519244952,1390,663,20,2,16,TCP,http,0
1.0982751352240299,514,770,27,2,0,TCP,http,0
6.63471915314774,1274,0,31,2,21,TCP,http,0
7.379266613193757,1984,501,14,3,2,TCP,http,0
13.390487610255319,220,228,18,4,3,UDP,smtp,0
2.068676491009601,103,1809,20,1,6,TCP,http,0
0.8850190297348116,4612,2603,54,4,7,TCP,http,1
9.641572822041669,1259,846,20,4,10,ICMP,ftp,0
19.290804674353367,3881,3078,73,4,17,TCP,http,1
0.7285070141964812,1077,880,16,2,5,UDP,http,0
3.0664825224273624,1292,995,26,3,4,TCP,http,0
11.777508404958164,6122,4116,67,3,19,TCP,http,1
1.2949975387009673,209,713,17,2,10,TCP,http,0
1.6804969832395853,838,326,25,3,5,UDP,http,0
3.815657392469425,1121,362,18,2,23,TCP,http,0
1.1540966673280277,5960,3782,68,0,7,TCP,smtp,1
3.010261706881451,4235,2899,50,4,19,TCP,http,0
1.1753479060654006,4881,3653,67,5,18,UDP,http,1
3.9473008620558194,0,100,26,4,0,TCP,http,0
3.884591646165475,4642,3154,62,4,17,TCP,ssh,1
8.12411523669058,0,283,11,1,21,TCP,smtp,0
1.9827111744448214,1301,813,17,7,10,TCP,other,0
0.4301743532662571,1394,263,20,4,4,TCP,smtp,0
0.13512104393066598,6497,3287,68,1,7,UDP,other,1
4.225406713339993,4988,2882,62,0,9,UDP,other,1
4.016462280230948,168,603,28,6,1,TCP,http,0
3.405084995241375,1382,845,22,5,5,UDP,smtp,0
3.0946651852192235,1373,875,25,6,13,TCP,http,0
0.34689858059028517,1155,1062,23,3,20,UDP,http,0
0.7980968552627788,5037,2555,59,6,19,UDP,other,1
7.192804684084964,0,1246,19,5,21,ICMP,http,0
3.3724769472698646,868,17,13,0,10,UDP,smtp,0
1.3405969545367067,0,365,20,4,13,TCP,ftp,0
4.870104616152366,5378,3508,66,3,9,TCP,http,1
15.741547028379998,3809,2627,50,1,9,TCP,http,0
2.9675141541479526,749,310,22,3,23,TCP,ftp,0
1.3354909807320625,160,706,18,0,11,TCP,http,0
11.921367348600405,5678,3102,80,2,18,TCP,http,1
2.8267519972289925,1549,638,20,5,22,TCP,smtp,0
1.6439639367631613,669,911,24,0,15,TCP,http,0
8.69709184259449,1593,1393,22,2,3,UDP,dns,0
7.973121396800595,1888,1122,17,8,4,TCP,http,0
4.010575935397905,0,1574,23,5,3,TCP,http,0
0.9647315269719087,0,224,24,5,6,TCP,http,0
0.22744225837385246,1594,645,25,5,12,TCP,http,0
2.189260694390625,2203,710,19,1,6,TCP,other,0
5.076029964731373,1907,1225,25,6,21,TCP,http,0
2.9223318148122877,1410,20,22,2,2,TCP,ftp,0
6.998632535647283,1191,92,19,6,20,UDP,http,0
0.7250097530320851,988,316,19,9,11,UDP,dns,0
2.408604012625525,4763,3947,56,0,17,TCP,dns,1
1.5260186582949942,1686,1474,23,4,5,ICMP,http,0
3.6329318265236226,2009,1195,9,3,1,TCP,http,0
2.9839360455439063,610,295,19,2,2,ICMP,http,0
1.31382001782067,1053,891,26,4,6,TCP,http,0
2.2535815224390467,2354,189,28,4,4,TCP,ssh,0
0.2889876546675033,4729,3232,59,3,18,TCP,other,1
5.0455232237608705,1413,95,22,3,20,TCP,http,0
0.6316034421365816,1430,1653,18,2,21,TCP,http,0
10.49427109005993,1570,1582,27,4,23,TCP,other,0
0.22015843295164922,514,629,19,4,4,TCP,smtp,0
11.803021219938943,2606,1153,23,1,13,TCP,http,0
1.3220127052523676,1172,301,20,5,23,TCP,http,0
9.792831073815252,4492,2460,47,5,17,TCP,http,0
0.7403710320606962,6009,2603,65,4,17,UDP,http,1
5.310540730726948,4509,3129,52,1,19,UDP,http,1
4.282531145753751,1534,1284,19,2,14,TCP,ftp,0
1.6969197519958417,1410,424,20,5,15,ICMP,dns,0
8.047219037352876,4404,2717,60,4,8,TCP,dns,1
1.5098401465846978,1919,517,29,2,14,TCP,ssh,0
0.6301863594702751,228,690,16,2,20,TCP,ftp,0
0.286230324124374,1559,0,30,3,5,TCP,http,0
11.355063702034107,4907,3834,53,3,8,ICMP,http,1
6.106839451077889,5605,2876,56,5,7,TCP,http,1
0.7767617383214576,934,1112,19,4,3,UDP,http,0
5.019788664904005,1651,1391,19,3,13,TCP,http,0
1.2052901040388107,644,1222,23,3,22,UDP,http,0
4.595457093386291,5392,3772,63,7,17,TCP,http,1
0.16429193808446965,706,574,17,3,21,TCP,dns,0
3.2665546642261734,448,752,25,3,20,TCP,ssh,0
1.6948601215527044,1595,309,24,3,3,TCP,http,0
2.2116367332821096,5513,3128,55,0,8,TCP,other,1
0.1140917524916136,1449,740,9,2,16,TCP,http,0
6.173532359362249,2126,642,17,2,4,UDP,other,0
2.2900719146240913,5368,2863,70,6,18,UDP,http,1
1.9978837219936514,0,896,33,2,16,ICMP,ftp,0
0.7978116921300816,3944,2437,66,4,19,TCP,http,1
13.870185491197569,5217,2776,61,5,19,TCP,http,1
9.526319455032173,5602,4168,64,4,19,UDP,ftp,1
17.18456509235636,5838,2315,67,4,8,UDP,smtp,1
5.72823642267715,0,635,18,3,1,TCP,smtp,0
1.8654367351261683,337,514,24,2,23,ICMP,ssh,0
5.980998032786436,3203,939,15,4,22,TCP,http,0
0.5648639281513618,1458,1033,24,4,4,TCP,http,0
0.7517004809934139,1144,1213,23,1,5,TCP,http,0
0.7528390642687353,704,1585,24,5,14,TCP,other,0
1.2469094238201697,68,235,20,4,16,TCP,smtp,0
0.9763917518323806,5502,2246,68,3,7,TCP,http,1
0.6146177520096877,1148,338,17,2,20,TCP,ssh,0
10.022435552124138,5784,3620,53,2,19,TCP,http,1
13.024391126412342,6023,2857,51,3,9,TCP,http,1
2.991800805869757,835,1015,23,1,14,TCP,ssh,0
6.00142761451396,5564,3127,58,2,9,TCP,http,1
0.5732793957305166,4510,2238,60,7,19,TCP,ftp,1
11.369354231399946,4777,3158,56,6,17,TCP,http,1
22.65953607632641,5516,2526,67,6,19,TCP,dns,1
9.866563093687953,5562,3132,71,2,9,TCP,ssh,1
1.1478414431094341,0,414,26,3,22,TCP,other,0
6.049832355756457,1183,1393,14,6,1,UDP,http,0
5.485246027182679,1221,0,17,6,0,TCP,http,0
10.09284400889155,6429,3583,58,2,7,UDP,other,1
1.4328529708525746,1865,449,18,3,13,UDP,http,0
3.057826378271589,1266,759,17,2,16,UDP,ssh,0
0.30646824832848046,1543,866,26,4,1,TCP,ssh,0
7.421641323689171,5344,2784,63,1,17,UDP,smtp,1
10.365544869285364,832,1246,21,1,12,TCP,http,0
1.986061335771147,5186,3022,47,3,18,TCP,dns,0
1.8570897396525798,1883,0,21,3,11,UDP,http,0
2.1555723148504975,2183,536,20,2,12,UDP,http,0
9.677663745249344,920,979,17,1,2,TCP,http,0
0.7689422732846374,2092,236,11,1,1,TCP,http,0
2.302785285212881,1427,0,31,0,21,TCP,http,0
4.127191803659749,5176,2836,65,5,8,TCP,ssh,1
15.626936888408292,854,799,21,5,4,TCP,http,0
7.475926699639185,0,192,19,2,4,TCP,smtp,0
0.11315976517652225,315,377,16,5,3,ICMP,smtp,0
10.14098786252858,5702,2762,66,1,8,TCP,ftp,1
2.806412519337442,5938,3422,54,4,9,TCP,http,1
2.410394056996619,733,189,21,4,21,TCP,ftp,0
0.4072516434835708,984,551,19,3,15,TCP,smtp,0
0.8149313683082923,331,0,19,1,15,TCP,http,0
8.075404881931652,1113,486,15,1,2,ICMP,http,0
0.05265067425783159,0,800,25,3,14,TCP,http,0
3.707857152429396,1795,0,25,3,15,UDP,http,0
1.062316229943762,431,1498,28,9,0,UDP,http,0
0.8344579568327998,5466,3346,77,3,9,ICMP,dns,1
2.609634011510869,2665,1329,17,3,1,TCP,http,0
0.19209211518051378,0,795,22,0,20,TCP,http,0
1.5638805254305832,5921,2472,56,4,8,UDP,ftp,1
9.871456951857288,1173,1429,18,3,5,TCP,http,0
0.8072013667316605,0,1145,25,5,22,TCP,dns,0
2.9497247060273497,476,197,32,4,10,UDP,ftp,0
0.0661872395919196,1774,0,19,2,12,TCP,smtp,0
1.9546963312734822,659,1061,21,3,15,TCP,http,0
2.6812277089446512,4579,2527,34,3,19,TCP,other,0
16.86567381929291,774,641,22,1,14,UDP,ssh,0
7.387433291198311,4744,2988,64,0,8,UDP,http,1
3.595987579067381,2288,561,25,5,4,TCP,dns,0
8.214939101620624,1192,360,26,2,13,TCP,smtp,0
1.8932588637500847,1173,152,21,6,16,TCP,http,0
12.127865527995072,735,363,17,1,1,TCP,http,0
8.682184660158343,0,1151,21,4,11,TCP,http,0
1.1727541786159872,5046,2170,64,1,7,TCP,http,1
5.829417252692111,1053,1094,30,1,12,TCP,ssh,0
2.8166928630271464,5555,3009,55,1,18,UDP,ftp,1
1.7419509690607193,0,779,29,5,20,TCP,other,0
4.105456784305285,855,901,21,1,2,UDP,other,0
0.6623191961291186,4500,2879,41,6,17,TCP,http,0
4.345998951571438,4492,2884,64,2,19,TCP,http,1
0.8628205143459213,5028,3097,57,5,9,TCP,ssh,1
3.9374457673053644,901,323,29,0,1,UDP,http,0
1.9721917256384387,4933,3862,71,8,19,TCP,ssh,1
3.5124718312974172,6350,3691,83,1,19,UDP,other,1
3.200030928321224,0,1038,18,5,13,TCP,http,0
2.4900164490630163,511,340,18,2,20,TCP,http,0
2.1588954660040454,1940,363,16,2,21,TCP,ftp,0
2.350245788130822,3843,3356,59,2,17,TCP,smtp,1
6.553741531593144,5242,3066,53,9,17,TCP,other,1
0.968679811067166,0,397,19,5,21,TCP,http,0
6.615569661660834,5044,3764,52,6,7,TCP,http,1
9.239562534528055,433,997,18,3,6,TCP,smtp,0
3.5082085230564206,374,716,23,5,20,UDP,http,0
2.097179186536324,2959,458,18,2,2,TCP,ftp,0
13.064394970258174,1087,639,22,0,12,TCP,ssh,0
10.790872145499257,229,0,24,2,0,TCP,smtp,0
9.512934654755526,0,950,20,5,21,UDP,http,0
5.9373167530323725,4843,3083,73,6,18,UDP,http,1
12.974079623304522,1957,1444,12,5,4,TCP,http,0
3.4872911614364956,1951,639,15,6,6,UDP,other,0
5.36616902037995,6486,3338,68,2,18,TCP,dns,1
8.06103202522036,873,610,19,2,5,UDP,ftp,0
4.490116476169636,1241,856,32,5,11,UDP,http,0
10.501712561903132,1118,1037,11,0,4,TCP,http,0
18.948106181570594,5732,3939,69,2,17,UDP,http,1
2.4719572758337742,2723,715,22,0,12,TCP,http,0
9.371518577358685,786,671,18,1,10,TCP,dns,0
3.3838527269552334,4336,3253,53,2,18,TCP,ssh,1
33.18092399926446,4301,2843,73,3,8,TCP,http,1
3.747141976435217,0,656,29,3,11,UDP,http,0
0.5945933368094958,1760,787,21,2,12,TCP,dns,0
9.010161788376024,747,101,15,1,2,TCP,http,0
0.9362413141420787,1440,1488,21,4,22,TCP,http,0
4.667198851962114,1172,759,24,3,15,TCP,other,0
0.11895268696806575,116,502,18,3,4,TCP,smtp,0
3.3429353982503147,1331,1119,9,2,3,TCP,http,0
2.8817249982463515,1642,1058,26,1,5,TCP,http,0
0.19678193501552535,2349,554,24,1,6,TCP,smtp,0
0.6914127828438072,950,395,17,4,13,TCP,http,0
6.062426177549849,5143,2892,69,4,8,TCP,smtp,1
1.348343628294267,4967,3145,53,2,17,TCP,ftp,1
1.0086669178866832,1252,1206,14,5,6,TCP,dns,0
0.7254576813996197,4499,3896,63,6,18,TCP,ftp,1
0.7124162723400526,5215,4386,51,4,18,TCP,other,1
0.5246922729439637,1792,974,24,2,12,UDP,http,0
9.650769889970547,229,686,19,1,22,TCP,http,0
0.0703341991582879,1122,762,22,0,15,TCP,http,0
8.601028664541223,0,1076,20,4,11,TCP,http,0
6.720311604060435,5681,3197,66,4,7,TCP,other,1
0.756026956933606,2156,276,18,4,23,TCP,http,0
18.84213897087063,5745,3120,62,4,7,UDP,http,1
2.046553547417565,1351,915,16,4,14,TCP,http,0
13.969523483689738,0,0,20,3,4,TCP,dns,0
0.5348278571332798,1095,926,19,3,13,TCP,ftp,0
8.432325569046954,374,509,14,4,3,ICMP,http,0
9.765577187959641,1132,35,13,2,6,TCP,dns,0
5.958670725014472,5196,2962,68,3,18,TCP,http,1
0.6743147025182922,2841,205,23,4,6,TCP,dns,0
8.895138248515691,4445,2771,61,2,17,UDP,smtp,1
2.0650476067881436,2194,1801,11,3,20,TCP,http,0
2.032375259512567,0,166,14,2,12,TCP,ssh,0
0.3849258417487806,799,781,15,2,4,ICMP,ssh,0
3.9950881513274337,1631,0,21,1,12,ICMP,http,0
1.365049846053889,500,13,20,2,10,ICMP,other,0
6.876791839353191,5169,2644,66,2,8,TCP,other,1
0.898183186388,1678,546,23,3,6,TCP,dns,0
9.120484091792955,1112,58,21,6,4,ICMP,http,0
2.0247368271617665,2361,865,17,3,2,TCP,other,0
1.6588076601160913,5620,3758,52,2,8,ICMP,http,1
37.629036006043236,3716,3009,68,3,19,ICMP,other,1
0.8934998762874409,773,383,27,3,2,TCP,http,0
9.839578373028113,6090,2780,55,2,18,UDP,http,1
0.7571101928492977,962,260,14,1,10,UDP,ssh,0
0.784400346397198,799,690,21,5,1,TCP,http,0
0.0836685355740468,6045,2777,55,2,7,TCP,http,1
10.782684161660022,6428,2149,55,3,18,TCP,ssh,1
0.7146229228851151,184,687,14,4,6,ICMP,ftp,0
5.093452104195643,0,906,12,3,5,TCP,ftp,0
7.525967466719666,835,1187,23,2,13,TCP,http,0
9.631996064211497,335,1243,20,0,21,UDP,ssh,0
1.839576764174426,0,396,18,5,11,TCP,dns,0
4.1541708760052405,812,1053,13,4,1,ICMP,dns,0
1.8737917112221558,1653,1223,15,5,2,TCP,http,0
1.5449034395102887,0,1809,19,1,1,UDP,http,0
1.1492585309253904,1162,914,20,4,11,TCP,smtp,0
7.515734765970533,990,279,19,1,2,TCP,smtp,0
1.5201463774864776,705,946,24,1,4,TCP,ssh,0
1.9846435427263052,1282,1084,18,4,3,ICMP,smtp,0
1.4325238660240833,364,0,23,6,2,ICMP,dns,0
9.285872114877563,641,18,31,2,13,TCP,dns,0
0.6266705329653144,1504,1715,30,3,13,TCP,http,0
10.289286318728132,4579,3618,53,5,18,TCP,other,1
5.128982272691953,0,897,18,1,10,TCP,other,0
3.4902730128417403,2624,0,22,4,14,TCP,http,0
1.8033990672559397,1813,721,23,2,12,TCP,http,0
9.31675475112463,1844,655,19,8,10,ICMP,http,0
5.69933189704203,3027,410,24,3,21,ICMP,dns,0
3.732644861226339,1022,1065,28,0,14,UDP,dns,0
